image,ground_truth,base_pred,ft_pred,base_cer,ft_cer,base_wer,ft_wer,base_acc,ft_acc,base_precision,ft_precision,base_recall,ft_recall,base_f1,ft_f1
test_0005682.tif,as,SRA,OE,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0057584.tif,ksu,ee,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047476.tif,Valley,Valley,Valley,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0017655.tif,Flavored,ty rvores,Flevored,0.625,0.125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0095534.tif,DADS,=,MAN,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0037508.tif,"Lapelė,","; Lapele,","Lapele,",0.42857142857142855,0.14285714285714285,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0025957.tif,FINAL,i,OS,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0023114.tif,Celebrate,Celebrate,Celebrate,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0030857.tif,MON-THUR,| MON - THUR,MON-THUR,0.5,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0094603.tif,n.,a,a,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0028227.tif,WRITING,Lm,Se,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0006898.tif,amateur,dete,anatindy,0.7142857142857143,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0086889.tif,!NPB®,=,Jane,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0009675.tif,SUITABLE,ESUTABLEF,SUIABLE,0.375,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0072111.tif,SOUCE,Foy,A,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0044677.tif,them.,them,then.,0.2,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0050308.tif,XBOX,SESS,ROA,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0035729.tif,RECOMMENDED,ete,ECOMMIMDED,0.8181818181818182,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0068135.tif,the,the:,the,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0039278.tif,of,se,st,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0044018.tif,INSTALLED,INSTALLED,INSTALLED,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0081360.tif,BOUTEILE,or |,BOUTER,0.875,0.375,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0078518.tif,Fix-it.,| Ficcee,Furct,1.0,0.7142857142857143,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0032873.tif,att,"""ate ¢",att,1.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0021541.tif,de,mee,ce,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0012327.tif,AND,cs,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0059894.tif,con,f,TE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0025230.tif,Cas,er,Co,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0015322.tif,successfully,os ccna,succosshly,0.8333333333333334,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0068667.tif,FREE,"FREE,",FREE,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0084568.tif,setup.exe,J setup.exe,setup.exe,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0013234.tif,for,0 fort,for,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0057424.tif,sport,spol,Sport,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0055778.tif,What's,‘What’s,What's,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0055960.tif,HADOCTOR,aT,Des,0.75,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0053687.tif,"Biggs,",naa.,kage.,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0071869.tif,Log,(295,log,1.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0084461.tif,hTc,hte,htc,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0087838.tif,the,aes,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0011498.tif,Web2.0,Nie so |,webz.o,1.1666666666666667,0.3333333333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0018511.tif,ALGENSTEIN,"""i",A,0.9,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0072390.tif,BAT,r BATS,BAT,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0074588.tif,"Wasser,",aon,lag,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0005357.tif,TEMPLE•,TEMPIE:,TEMPLE,0.2857142857142857,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0089702.tif,Coc,lca,CO,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0003423.tif,the,the,the,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0018038.tif,would,1 would |,would,0.8,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0073320.tif,OZ.,th (,OZ,1.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0001621.tif,of,pra,of,1.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0037725.tif,Sym,sym,Sym,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0072319.tif,HUSTON,HUSTON,HUSTON,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0015601.tif,YOUR,YOUR.,YOUR,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0062184.tif,FL,2,I,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0011529.tif,Dodgers,oeige,Dodge,0.7142857142857143,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0030743.tif,CHALLENGE,CHALLENGE,CHALLENGE,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0096833.tif,that,“tae,that,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0030809.tif,CRAFIATO,cipro],CMATO,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0087872.tif,Daniel,BES,a,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0092312.tif,ON,u,DI,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0099498.tif,Revenue,&,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0076032.tif,RULES,hie,"Kine,",0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0066596.tif,SINGN,Si,yA,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0039958.tif,to,ae,to,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0059487.tif,PEARS,be,PENS,0.8,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0004388.tif,BRUT,S,AE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0040381.tif,ECO-,‘0d,AO,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0025695.tif,QNH,‘QNH,QNH,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0082500.tif,and,vee,CE,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047445.tif,MOONLIGHTS,0),TORRENT,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0049701.tif,DRAW,} DARA,DRA!,1.0,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0082066.tif,In,tae,In,1.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0066360.tif,Traummelodie,—s,Tosummeoge,1.0,0.4166666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0068591.tif,CREMEUN,ron,OREMA,0.7142857142857143,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0063620.tif,Spray,a,yor,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0059380.tif,U.S.A.,USA.,USA.,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0093726.tif,HOT-N-READY,"HOT-N-READY,",HOT-N-READY,0.09090909090909091,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0009056.tif,where,erie,where,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0003699.tif,think,rethink,think,0.4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0077624.tif,"""The",“The :,The,0.75,0.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0022458.tif,Galileia,lies |,Gali.,0.75,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0004791.tif,eits,eits:,oits,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0080521.tif,Boost,a,CO,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0096050.tif,than,~,Tan,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0055716.tif,changeable,“changeable,changeable,0.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0083418.tif,RedFox,| RedFox,Redfox,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0082438.tif,that,ote,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0000589.tif,NGAYTET,1,OS,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0065375.tif,Mahler's,TWoahler's,TWaller's,0.375,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0038691.tif,Goldstein,“coldsteia!,Goldstein,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0075728.tif,ARKHAM,Tr,SPAM,0.8333333333333334,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0012263.tif,WINS,a,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0040265.tif,MORE,fe,A,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0060469.tif,traiNiNG,ei,ANE,0.875,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0088654.tif,HOARSENESS,EES,HURENES,0.7,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0057304.tif,Keep,7,Keep,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0045623.tif,of,aa,ol.,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0024539.tif,South,ithe,ie,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0041146.tif,EXIT,ay,FER,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0044463.tif,in,Yin,in,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0043312.tif,"then,",c chem,"then,",1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0087636.tif,with,Set,ee,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0043444.tif,King-of-Gl,Sher,g-oc,1.0,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0030288.tif,VODKA,VODKA,VODKA,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0017865.tif,DUMMES',De,DUNMYASS,0.7142857142857143,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0026250.tif,SAX,TSAX,SAX,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0030407.tif,sulphate,| sulphate,sulphate,0.25,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0002823.tif,St.,at,St.,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0087986.tif,there,“es,To,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0070435.tif,air,oe,ae,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0098732.tif,Daily,Daly,Daily,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0026228.tif,NU,Tu,NU,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0021721.tif,Security,ot ey,Scowrtty,0.875,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0067435.tif,ᐟᐟᐟᐟᐟᐟᐟᐟᐟ,a,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0024411.tif,Earphone,Lise,Eaphone,0.875,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0023044.tif,STRATEGIES,i,OE,0.9,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0058617.tif,PORTLAND.,Sn,"NOMLARD.,",0.8888888888888888,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0028813.tif,is,cai,iit,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0045527.tif,MARTINET,UWARTINET,MARTINET,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0037037.tif,grodn,ee,Ten,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0066724.tif,STOURBRIDGE,=,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0053292.tif,SURETONE,| Sarr |,SUETOE,1.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0049841.tif,NEED,paw,UeiD-,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0062158.tif,smooth,“aah,a,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0083917.tif,NO,NGI,No,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0061274.tif,what's,ii,oe,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0026615.tif,for,uy,a,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0011920.tif,COMPUTER,i=,COMA,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0051505.tif,NATURAL,"rn,",MATRA,0.8571428571428571,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0082734.tif,turn,¢ wurn «,turn,1.25,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0065203.tif,BATH,BATH,BATH,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0046790.tif,ARTIST,"re,",A,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0040571.tif,Du,Du,Du,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0103117.tif,UNY,4,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0065690.tif,enjoy,ok,smioy,0.8,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0096709.tif,judgment,cnt,jogont,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0082093.tif,FIELD,io,UD,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0041148.tif,TORESE,Pom,OL,0.8333333333333334,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0027382.tif,Allergy,eg,Alergy,0.7142857142857143,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0048260.tif,GRADE,gol,MT,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0048384.tif,provided,a,Pov,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0040027.tif,BIG,bx,BIG,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0033097.tif,respiration-,respiration —,respiration-,0.16666666666666666,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0079203.tif,Plan,‘an,Plan,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0045754.tif,updates,—,updates,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0064633.tif,Organic,Organic F,Organic,0.2857142857142857,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0021169.tif,Mantas,Aiviantas J,Mantas,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0030341.tif,completion,e completion,completion,0.2,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0040600.tif,Berlin?,Berlin? |,Berlin,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0
test_0101238.tif,TO,wo?,TO,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0038626.tif,in,in,in,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0013815.tif,Hökarängen,nena,skar2ngen,0.8,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0070782.tif,er,wer,er,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0053890.tif,of,of,of,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0053210.tif,0.52g,sy,LEN,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0039942.tif,of,se,af,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0064192.tif,Flexibility,csi,sin,0.9090909090909091,0.9090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0006007.tif,GLOSTORA.,« GLOSTORA &,GLOSTORA.,0.4444444444444444,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0039320.tif,SSC,it,EAC,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0049561.tif,THE,2 THE,THE,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0049934.tif,galor,eae,"sult,",0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0102727.tif,an,fan e,an,1.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0003487.tif,experience,x experience,experience,0.2,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0008115.tif,monde,Y ctangag,ants,1.6,0.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0032564.tif,Berliner,Viner,Reliner,0.5,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0001330.tif,Taylor.,= Sie,"Tastor,",1.0,0.42857142857142855,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0095097.tif,are,sae |,ate,1.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0087200.tif,"&SUNDAY,","/-& SUNDAY,","BSUNDAY,",0.375,0.125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0070623.tif,weise,weise |,eise,0.4,0.2,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0
test_0005362.tif,"""a",“By,I,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0098629.tif,had,—,had,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0062847.tif,can,an,can,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0082429.tif,con-,\ee,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0086707.tif,du,n duo,du,1.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0007591.tif,servitö.,tservita._,servit.,0.375,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0070557.tif,ein,cin,cin,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0059362.tif,XL,im,VO,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0011473.tif,Wahlk,Kk,WANS,0.8,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0049682.tif,J.,sale,A,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0086240.tif,insert,AY,Paert,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0050063.tif,Arand,fe],frum,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0018654.tif,COURTNEY,COURTNEY y,COURTNEY,0.25,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0044449.tif,STATES,STATES,STATES,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0054656.tif,CocaCola,a,CP,0.875,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047145.tif,This,Th,This,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0019047.tif,ANGE,: ANG!,ING,0.75,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0010584.tif,"Johnson,","Jone,","Johnson,",0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0057871.tif,het,thet,het,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0072587.tif,Treasures,| Treaures,Treasures,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0081567.tif,ALBERT,ALBERT,ALBERT,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0060272.tif,history,oes,litioy,0.8571428571428571,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0008354.tif,f12,he/,TI,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0035735.tif,free,|,fee,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0096186.tif,norden;,oath;,noutben:,0.7142857142857143,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
